group,credit_score,repay_prob,loan_granted
white,615.8781936398344,0.4896465669604229,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,561.6996847968154,0.31609244752454746,0
white,540.2401190825462,0.25669859067593354,0
white,494.7743582630208,0.15911997066990502,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,454.0165294729142,0.09881400793798484,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,563.7025997585304,0.32060347804334277,0
white,564.8201838431136,0.3258081205829618,0
white,551.7167266499025,0.28590775887673503,0
white,605.3315448499878,0.45243579851252946,0
white,727.471427398548,0.7967793894173395,1
white,636.3512991225004,0.5568559743229569,0
white,597.0259381758657,0.42544321631679677,0
white,850.0,0.955496644737713,1
white,539.4138076939414,0.253687848373507,0
white,594.5491386471722,0.42064675430638354,0
white,630.180283994488,0.5343147751626935,0
white,646.7017222302641,0.5718385363351595,1
white,850.0,0.955496644737713,1
white,558.5955309243348,0.30915656806727515,0
white,725.4414724169268,0.7923615809536402,1
white,850.0,0.955496644737713,1
white,481.90791449809853,0.13630796826863562,0
white,850.0,0.955496644737713,1
white,549.7142372890174,0.2803228811295273,0
white,509.06130931175585,0.185713961516745,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,592.6275560116694,0.4113039067650959,0
white,535.7789303438262,0.24603139088713116,0
white,850.0,0.955496644737713,1
white,637.0901137748011,0.5568937423213952,0
white,536.7217586441794,0.24976791748922275,0
white,716.9400716365832,0.7730944931552571,1
white,476.7869735623335,0.1290118302962638,0
white,850.0,0.955496644737713,1
white,597.5102412668683,0.4256870035603735,0
white,850.0,0.9540575002521255,1
white,608.5345331704746,0.46673413397153274,0
white,698.8342299369788,0.753578504402548,1
white,850.0,0.9540575002521255,1
white,558.7793704272802,0.307404173814164,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.9540575002521255,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,525.3293116430112,0.220848862032752,0
white,561.7532526737872,0.3145173227345013,0
white,481.4375586001557,0.13571869690190022,0
white,609.2506643070575,0.4645812083479656,0
white,620.5556608058697,0.503010867706372,0
white,600.6949839726893,0.438289804100516,0
white,850.0,0.955496644737713,1
white,630.0627008266132,0.5323265265046901,0
white,592.0869705902937,0.40875117447567294,0
white,850.0,0.9539082251072197,1
white,537.1563052345218,0.2514010846312419,0
white,850.0,0.955496644737713,1
white,513.3336492310373,0.19574608106534092,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,580.0713570999893,0.37240480606732473,0
white,413.9791728313658,0.06099229192464286,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.9540575002521255,1
white,501.5504865739153,0.17135539806275157,0
white,612.6345626428736,0.47720840467620607,0
white,524.3584588357487,0.22134545188631072,0
white,850.0,0.9540575002521255,1
white,836.3623759585272,0.9436495702716634,1
white,604.1608163070458,0.44877685891666835,0
white,511.52912189620963,0.1912000704309576,0
white,599.9656730939683,0.43523928917489957,0
white,614.1477555603913,0.48332097850911243,0
white,850.0,0.9540575002521255,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,724.8016916834579,0.8121471433495111,1
white,536.6935791936454,0.2491723658020683,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,825.1901659541061,0.9351846908735351,1
white,798.8190986341707,0.9103232307110216,1
white,634.6209527665475,0.5485101449088492,0
white,456.92107627423724,0.10204295902114875,0
white,537.2332031417169,0.25119056820495445,0
white,479.2153929991892,0.13261817786389343,0
white,850.0,0.9540575002521255,1
white,592.6467992211412,0.41148254099940235,0
white,762.0689876665668,0.8614739594575496,1
white,850.0,0.955496644737713,1
white,587.3594427699929,0.39224469806574835,0
white,632.490887140419,0.541663497804199,0
white,850.0,0.955496644737713,1
white,575.9638466669328,0.3582689937404492,0
white,507.3138971511016,0.18399330755374466,0
white,602.0423539065082,0.4411385895278613,0
white,554.8593423148453,0.2963668847809235,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,559.010697153712,0.3073728482787441,0
white,850.0,0.955496644737713,1
white,795.2894269198987,0.9064063937862269,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,596.4933769017229,0.42134222658401016,0
white,535.517239931412,0.24509045981653318,0
white,573.0896645737045,0.35062987560532827,0
white,636.9152117827385,0.5562098957575695,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,420.1394993665504,0.06538786874547184,0
white,801.1186967655908,0.912794971188419,1
white,635.2414446391201,0.5509315901355409,0
white,561.7844086601461,0.3145595899798799,0
white,553.385804395922,0.2937881247337436,0
white,610.2601024924592,0.4651482992684098,0
white,850.0,0.955496644737713,1
white,607.1180512956432,0.459888520620513,0
white,753.0133656413957,0.8464266020824933,1
white,850.0,0.955496644737713,1
white,613.3365747821994,0.47668667591744407,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,594.4846337835241,0.421340565067061,0
white,781.8463580223352,0.8900532146640479,1
white,610.9339907840905,0.4723148318451652,0
white,591.023197686333,0.40731969182273703,0
white,479.21562871782646,0.13393882302168572,0
white,850.0,0.9540575002521255,1
white,651.8066234006295,0.588416144125387,1
white,483.3641067513169,0.14008961880179027,0
white,594.5484264811992,0.4168391867441834,0
white,850.0,0.955496644737713,1
white,588.3619014488894,0.394725012664705,0
white,543.179152831784,0.26417335458663754,0
white,650.6580809188803,0.6166707756180653,1
white,850.0,0.955496644737713,1
white,590.6792952989854,0.40608927081785806,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,598.6706064919515,0.4309571117276253,0
white,845.0,0.955496644737713,1
white,627.1628999200154,0.5247932011462592,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,671.2861562224406,0.6495697987654548,1
white,519.8314860138967,0.20817540379257338,0
white,850.0,0.955496644737713,1
white,617.7816129437438,0.49294091645420435,0
white,559.6600775458343,0.3096699668211267,0
white,482.0591388429506,0.13821883622523967,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,450.626099177205,0.09516647091347584,0
white,786.1723296281808,0.8955719638522128,1
white,584.8954367962011,0.3848135484123211,0
white,850.0,0.955496644737713,1
white,560.9724268251351,0.3117712252089577,0
white,850.0,0.955496644737713,1
white,637.5392277367557,0.5566988036918095,0
white,850.0,0.955496644737713,1
white,529.4582826893677,0.23050694740103958,0
white,612.8873332825622,0.4808078430890455,0
white,523.8401146212077,0.21855321615193826,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,591.2866604863156,0.4063203380323858,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,805.6058259802667,0.9174411966521053,1
white,756.5748071719747,0.8524982054912533,1
white,590.6047036045345,0.40733796140067746,0
white,526.8569097395184,0.22470509207427128,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,609.8171512232766,0.4691133090448547,0
white,617.9240262303998,0.49329355657059076,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,517.4545213233565,0.20156778944562675,0
white,548.7264417006726,0.2782769164325479,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,416.5031856658278,0.06252610459760771,0
white,525.8414403620693,0.22274866456340947,0
white,850.0,0.955496644737713,1
white,404.30253111733214,0.05377598097308144,0
white,549.1064822768112,0.28111452822276833,0
white,769.8380229762287,0.873379267138424,1
white,850.0,0.955496644737713,1
white,798.5379221036515,0.9100167088394878,1
white,563.8909528659162,0.32078553359931805,0
white,850.0,0.955496644737713,1
white,581.7865254719326,0.37695008846675065,0
white,610.8350977164168,0.46990329688726684,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,816.5100388809313,0.9278060981837922,1
white,515.6322910618081,0.19889077213577888,0
white,618.8008999551477,0.4938551625230901,0
white,600.6093508026745,0.4378126242433511,0
white,585.3408490698342,0.3891331579838367,0
white,850.0,0.955496644737713,1
white,620.8837937375463,0.5011893156004058,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,830.8405137567544,0.9396042582667329,1
white,845.0,0.955496644737713,1
white,743.4882009795178,0.8291822364367192,1
white,576.352293937061,0.3603475281549623,0
white,850.0,0.955496644737713,1
white,599.9395862465178,0.4337668293672723,0
white,464.557303657626,0.11162454418272359,0
white,850.0,0.955496644737713,1
white,560.2981721699414,0.31321142030525395,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,623.6399324902401,0.510837726229349,0
white,438.85510020887267,0.08322623906823749,0
white,850.0,0.955496644737713,1
white,631.6332243685274,0.5391398230500193,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,601.6572128980229,0.44071751829016603,0
white,627.5253221349332,0.5279579090758946,0
white,850.0,0.955496644737713,1
white,588.7721647840867,0.3986936820198619,0
white,565.9684291887356,0.32690534266931887,0
white,768.7925473707004,0.8718296672205432,1
white,850.0,0.9540575002521255,1
white,850.0,0.955496644737713,1
