group,credit_score,repay_prob,loan_granted
white,558.5122535250999,0.308426461618162,0
white,850.0,0.9537644022054652,1
white,631.0568927989299,0.5398040956083329,0
white,606.674034921707,0.45854876676934053,0
white,482.72706854250555,0.13983357138068844,0
white,484.1751695833757,0.14234033694617582,0
white,427.8544527013561,0.07215651284575704,0
white,850.0,0.955496644737713,1
white,599.818788075853,0.43655280805302116,0
white,615.6166099604264,0.4868221341303538,0
white,385.68016536141033,0.0421815016771664,0
white,850.0,0.955496644737713,1
white,637.8361395877345,0.5632098357948304,0
white,508.58135800467835,0.18609498371035674,0
white,500.63353439548155,0.17006113438916604,0
white,495.07118684159036,0.1607851684019885,0
white,531.408413615394,0.2370090932520325,0
white,594.3960480225329,0.4197008502935827,0
white,565.5138736385006,0.3294095066819551,0
white,535.8555959051567,0.24789324313369265,0
white,616.785772996604,0.4930998295124746,0
white,481.93586073601506,0.13843088665649053,0
white,535.6699601676899,0.2442689193758078,0
white,557.5257400044939,0.30681406874979916,0
white,579.9518734113159,0.37397953575690385,0
white,639.5289940865272,0.5667959002094948,0
white,501.399630791843,0.1716896225299084,0
white,596.1003343990752,0.4256556674867948,0
white,608.3946813542411,0.4625954435771808,0
white,425.25559877874366,0.06903973118364069,0
white,613.3493145893245,0.4780082955271098,0
white,493.2071533266498,0.15640945664638975,0
white,443.4366383694677,0.08679586331884014,0
white,822.0,0.9475158941368469,1
white,845.0,0.9507339939159732,1
white,639.0236079155536,0.5646186922042526,0
white,527.6081263328684,0.22914642570195623,0
white,454.462773467298,0.09984183840161757,0
white,630.5810018659148,0.5366963459115107,0
white,568.5739520808581,0.3359362680174916,0
white,473.21434559772945,0.12568277678644713,0
white,586.0610093273277,0.38982355417137016,0
white,406.1256511640513,0.055079388459877456,0
white,835.0,0.955496644737713,1
white,528.4330322177419,0.22765172377320675,0
white,616.3077030231534,0.4915317286874491,0
white,531.8541235157423,0.2387587474818133,0
white,594.0910870897422,0.41822383289860027,0
white,603.6789994209321,0.4472042775707937,0
white,501.45736898658265,0.17096254281057377,0
white,850.0,0.955496644737713,1
white,632.5743039360185,0.5908927992091304,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,623.1797559000235,0.5113854490098009,0
white,850.0,0.955496644737713,1
white,450.00584227298214,0.09495627500975895,0
white,501.6589350835215,0.17271937137603072,0
white,419.7825326563148,0.06523704790630847,0
white,539.1513483506103,0.2580181676385549,0
white,560.9926707900125,0.3132833164385828,0
white,529.116311790194,0.2310866664311368,0
white,664.5,0.6349086034775155,1
white,552.9985946550273,0.2905848768341978,0
white,531.8045053320333,0.23586303587664043,0
white,602.4752269990073,0.4447288005054669,0
white,475.6046947265798,0.12829952899079988,0
white,846.4,0.9516009995269453,1
white,444.25096285348855,0.08772208450624039,0
white,850.0,0.955496644737713,1
white,630.5826611057323,0.5396793984111701,0
white,503.03488415606625,0.17472658213273282,0
white,348.2247019806497,0.0264380772158068,0
white,850.0,0.9537644022054652,1
white,615.2778358940395,0.48981184376581743,0
white,629.0692381477128,0.5302965803828853,0
white,776.4,0.8854752280604563,1
white,443.3469333824803,0.08853612013270579,0
white,558.6369678606695,0.308086600979174,0
white,471.4715876195815,0.12264130463403954,0
white,850.0,0.955496644737713,1
white,606.919492096444,0.46034251756171857,0
white,542.3637577872929,0.2644175538852159,0
white,438.9528155849774,0.08287533697226088,0
white,540.8495034007005,0.26242884193475735,0
white,538.6348917281288,0.2531204696040891,0
white,637.7057943806624,0.5618917961832869,0
white,604.4262200351459,0.45017471817138327,0
white,850.0,0.955496644737713,1
white,579.1267578603995,0.36983087260389086,0
white,471.7777934662995,0.12352650120108191,0
white,621.485519870336,0.5087716376478368,0
white,649.5482495617122,0.5875815754899835,1
white,606.224073215044,0.45508094871220506,0
white,670.5260249822032,0.6533234975364249,1
white,594.3463347892903,0.4168952825432854,0
white,599.3800393879384,0.43480974715123016,0
white,577.0570657144746,0.364342253227782,0
white,405.14366508221264,0.05426623873401635,0
white,460.57541174265924,0.107091255553389,0
white,409.7204058124704,0.05788242486285374,0
white,608.2831188558205,0.4635594434591539,0
white,537.1469055508334,0.2493784232121884,0
white,593.1484502870616,0.4138598019217476,0
white,850.0,0.955496644737713,1
white,516.2027549791966,0.20417799545971832,0
white,567.5014263190362,0.33527194063047755,0
white,637.1090436782732,0.5591213252885936,0
white,512.5718702695096,0.19336234722039544,0
white,450.7749807648961,0.09565454639663629,0
white,532.0689505033197,0.2399009928562361,0
white,493.05899203530373,0.1558944490303675,0
white,850.0,0.955496644737713,1
white,831.8,0.9418050654200673,1
white,621.3331185099069,0.5068686644820328,0
white,850.0,0.955496644737713,1
white,639.0606557101166,0.5661838541889269,0
white,498.58259443080266,0.16598865169611524,0
