group,credit_score,repay_prob,loan_granted
white,552.4572159388553,0.29462018364829057,0
white,850.0,0.955496644737713,1
white,622.7875744504198,0.5155171530104605,0
white,600.2548533686273,0.44076681486948144,0
white,478.45042655895315,0.1337630776412205,0
white,477.8800623943623,0.13293775973116728,0
white,422.6921369139381,0.06789745086020059,0
white,803.9,0.9341341524806636,1
white,598.0434718164889,0.43331745292911555,0
white,605.424295731502,0.4547373632551739,0
white,381.6482734850785,0.04072827629608689,0
white,850.0,0.955496644737713,1
white,689.8,0.7090277300019643,1
white,502.7866138051787,0.17588958194944293,0
white,492.4408711290564,0.15513002295777736,0
white,485.31342628876075,0.14543274090703395,0
white,529.9335482900806,0.2322575249238876,0
white,593.1257277655264,0.4176667631163558,0
white,565.908759031535,0.32970319726849245,0
white,524.7836871561543,0.22231473467392637,0
white,607.3243003694154,0.4652485870172664,0
white,475.36399755322645,0.12838310992717009,0
white,525.384484892705,0.2232877468155712,0
white,552.0453181067923,0.29093995493174324,0
white,572.1176097795133,0.35046157704243,0
white,734.3,0.8151759969954558,1
white,497.5183552792842,0.1661373855959935,0
white,586.4045159903395,0.39552566294367336,0
white,597.3809212859938,0.4313478730902765,0
white,417.918746893379,0.06472189108281387,0
white,605.7535837924198,0.45895373966805914,0
white,487.15474345795633,0.14761273128980978,0
white,434.56108093073084,0.07885761968864577,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,674.9,0.7174808659156632,1
white,526.0770898474,0.22534014624542004,0
white,450.92524669607525,0.0961234224039228,0
white,620.9101894667917,0.5080199671684538,0
white,567.9976137225685,0.3360351403620235,0
white,466.2759649682666,0.11571905343509391,0
white,580.0469051256432,0.37826040097724783,0
white,404.259881619231,0.05403949709340023,0
white,850.0,0.955496644737713,1
white,517.5024164671916,0.2079978223525757,0
white,608.0321323892445,0.4633205714844167,0
white,532.1068612359763,0.24026748925382496,0
white,590.7755528667739,0.4083805865676689,0
white,596.2071408409033,0.4267872305096788,0
white,491.6896223330459,0.1551054025247638,0
white,850.0,0.9537644022054652,1
white,657.3,0.6675962729020523,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,611.8883328208044,0.47916851580231234,0
white,838.0,0.9461738372307704,1
white,445.9247148476189,0.09109991017289436,0
white,496.3473564576069,0.1631663506516087,0
white,413.0073329435566,0.06046479517395174,0
white,534.9376951394473,0.2497215149728688,0
white,552.4810811384624,0.2934585229647637,0
white,519.1328379788913,0.20864196231606874,0
white,705.5,0.7502601055951177,1
white,542.9714376574944,0.26793063375636617,0
white,522.1487155272418,0.21688377959037014,0
white,597.782325268585,0.4325517690930076,0
white,471.07250714923526,0.12273835652988513,0
white,797.4,0.9109535150381199,1
white,433.5341222922057,0.0784552131981309,0
white,850.0,0.955496644737713,1
white,624.9056124087342,0.5197869740256071,0
white,497.1550899122711,0.16494321043262397,0
white,341.3020305298807,0.024026659438236737,0
white,769.3,0.8755193168322649,1
white,614.0883001531688,0.4841907784342011,0
white,622.3704931091859,0.5127107494158786,0
white,745.4,0.8364434345496531,1
white,439.48330317922915,0.08394555933730083,0
white,548.6184959876596,0.2837144932031834,0
white,463.2435649513991,0.1112389476559105,0
white,819.3,0.9319688265709773,1
white,602.371133190647,0.4452062724811207,0
white,537.3372890708303,0.25393349484622285,0
white,428.87988866327527,0.07429161701548548,0
white,531.4050061641904,0.2385385897473018,0
white,536.2993519741561,0.24964618447758888,0
white,632.9067706224773,0.5484027545266685,0
white,602.2054531096434,0.4459421824344796,0
white,767.8,0.8733231914320408,1
white,574.259816192429,0.3584036955726105,0
white,464.6154346366242,0.11303447317001905,0
white,613.1724696408098,0.4819077694733303,0
white,668.2,0.646266160294709,1
white,599.9569544488822,0.44075396704582137,0
white,673.2,0.6613538653144806,1
white,584.5010074763535,0.3871684646915045,0
white,591.7665031796171,0.41107291553095904,0
white,566.1798947817638,0.33413007413655404,0
white,393.68530942176767,0.04779303381612195,0
white,456.10846906981374,0.1023956667804147,0
white,401.171168305231,0.05210309583170922,0
white,599.3983082970996,0.4363737828725459,0
white,530.2556216723625,0.23640272537625626,0
white,588.1017599217771,0.39582311095222944,0
white,850.0,0.955496644737713,1
white,512.9661591646723,0.19789788588304802,0
white,559.4077791453927,0.3143175949375229,0
white,629.8,0.5819215782643694,1
white,509.6464023176933,0.18828737515687002,0
white,439.7339003947718,0.08396082568536792,0
white,524.4285700640751,0.2234562750497431,0
white,482.6111418917931,0.13995111769375798,0
white,850.0,0.955496644737713,1
white,728.8,0.803871073174803,1
white,614.3824415114942,0.484570832326977,0
white,808.2,0.9219638140016485,1
white,630.4519615340752,0.539668166402308,0
white,492.746153568659,0.15679164556009467,0
white,827.1,0.938273800311466,1
white,597.2696977246535,0.43198251516339675,0
white,623.4138874739886,0.5171961629510212,0
white,850.0,0.955496644737713,1
white,533.4616468653514,0.24265374256160835,0
white,455.3078988886863,0.10248129991823514,0
white,506.6520129039814,0.1825806481889827,0
white,562.0523438449314,0.3198720659300228,0
white,752.9,0.8496680634402772,1
white,763.4,0.8666895245666295,1
white,346.10350431144064,0.02592208665792392,0
white,581.5085559769768,0.37686497560609167,0
white,560.678620519802,0.31500868864135534,0
white,504.478120437704,0.17815903921740409,0
white,464.2987070219908,0.11311025435029409,0
white,538.6148399804086,0.25532341233645284,0
white,844.0,0.950105709143423,1
white,537.5815423288897,0.25360356299085796,0
white,583.3669304165629,0.3856884660829661,0
white,621.0208552334675,0.5077199326187936,0
white,544.29545009018,0.2697730193126834,0
white,835.0,0.9440999448018357,1
white,850.0,0.955496644737713,1
white,516.4455123665034,0.2036259770213747,0
white,586.1751139615728,0.3904260939718387,0
white,534.1833276573433,0.24465112222194393,0
white,520.328215701725,0.21413683276595005,0
white,403.8298510707612,0.05391942704126148,0
white,602.6318090697507,0.4461246384605293,0
white,583.7795783254809,0.38462127958828013,0
white,420.396314063989,0.0667002868319835,0
white,522.0986182348921,0.2174918906236418,0
white,850.0,0.955496644737713,1
white,507.9480035146036,0.18565866648042775,0
white,477.8910834911336,0.13305344652607148,0
white,579.2961550686333,0.371750986889335,0
white,847.0,0.9519681235182715,1
white,509.66140465809895,0.18906581616728255,0
white,616.1618259346313,0.4916721531359706,0
white,668.6,0.647484440165516,1
white,505.46872306694814,0.18058308497163839,0
