group,credit_score,repay_prob,loan_granted
white,580.0024821471321,0.3787377087626231,0
white,850.0,0.955496644737713,1
white,801.2044924480592,0.9128859863741747,1
white,719.7622565087097,0.779627467063052,1
white,523.7374594588143,0.22043281121104955,0
white,509.46285288241984,0.1926855113452414,0
white,454.9500356449592,0.10274752569137435,0
white,845.0,0.9494698377645865,1
white,741.4531064467328,0.8253045194891474,1
white,812.4763498290781,0.9241197108235254,1
white,409.6558888468513,0.05823711536399196,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,529.7176385059755,0.2375556343243271,0
white,522.0283159182277,0.2169700494716241,0
white,515.68561065429,0.20510417934671835,0
white,566.3882914577526,0.32979530830857545,0
white,644.6703120552094,0.5651944293148925,1
white,595.4314393478322,0.4246421955352562,0
white,550.9981223491624,0.2903853901375041,0
white,689.3963718603493,0.7294732323981414,1
white,501.27955357807764,0.17519669726225617,0
white,553.8202269590748,0.30134418265483137,0
white,591.4564469374716,0.4125262587114088,0
white,603.4954068428601,0.4491267772875712,0
white,850.0,0.955496644737713,1
white,524.8624077224797,0.22247889007430868,0
white,640.9539485066005,0.5856600298856866,1
white,755.1279322501636,0.850055841701062,1
white,444.18073180370084,0.08988967208415487,0
white,731.072021815246,0.8044422777327205,1
white,513.0291382140203,0.1987886804635213,0
white,472.30635291563846,0.12477835684351993,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,553.2528075499648,0.29671223577109407,0
white,494.68029817711044,0.16277190841406322,0
white,779.3056333363577,0.899415033203065,1
white,597.4579073653665,0.4302912278768072,0
white,499.3185679366247,0.17088515610752983,0
white,640.4774125399034,0.5514090592308413,1
white,436.4626295930836,0.08251968947076026,0
white,850.0,0.9525741268224334,1
white,556.0075723370586,0.3054002205335593,0
white,774.1754673232323,0.8796379619076325,1
white,567.8356825281309,0.3371639818121102,0
white,637.7515589558734,0.5424030999246316,1
white,701.4190014796492,0.7347621790246681,1
white,520.699540002734,0.21507490984256405,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,815.6295538233489,0.9270157833581519,1
white,850.0,0.955496644737713,1
white,488.11087539597236,0.1508201034516483,0
white,525.4686708390253,0.22423988180845705,0
white,443.8810200626626,0.08864610176519681,0
white,570.6137595621327,0.34856608603365535,0
white,586.1708815591168,0.39643333763761107,0
white,563.4763499734646,0.3260548574425497,0
white,850.0,0.955496644737713,1
white,587.6624395082393,0.39884366750736105,0
white,557.5887763925055,0.30727599964691604,0
white,694.7449713588355,0.743314241612284,1
white,497.6718491928801,0.1693315581212188,0
white,850.0,0.955496644737713,1
white,475.1480785233646,0.1297922529579218,0
white,850.0,0.955496644737713,1
white,834.7235648301454,0.942476325015421,1
white,540.7851485199816,0.262654211154178,0
white,376.8052122331842,0.03827254499098533,0
white,850.0,0.9525741268224334,1
white,830.051473989,0.9390044697941602,1
white,848.8075263521504,0.9518506430246126,1
white,850.0,0.955496644737713,1
white,468.3819759441502,0.11913821976553719,0
white,572.7704741045319,0.35422735282595774,0
white,490.24288433628857,0.15367451160939116,0
white,850.0,0.955496644737713,1
white,688.8623759585272,0.7280658744398203,1
white,570.3558985067626,0.3482013896359436,0
white,471.5637571005711,0.12410067592009456,0
white,563.5766405133572,0.3261875440207059,0
white,577.000294988972,0.3653887123164971,0
white,837.2016970127909,0.9442417035193036,1
white,719.6104852442522,0.779279595799687,1
white,850.0,0.955496644737713,1
white,633.5096934100612,0.5283352527911583,1
white,493.1119457655229,0.1589504524376245,0
white,827.5459205831872,0.937062763191342,1
white,849.3864030055363,0.9522031518023484,1
white,682.2509411905854,0.682079719904844,1
white,845.0,0.955496644737713,1
white,647.6901659541061,0.5750622348141243,1
white,691.3190986341707,0.7077031123112392,1
white,592.9448956957403,0.41925767767544664,0
white,420.9623733491531,0.06714880073234603,0
white,498.7499489635571,0.16916718706835115,0
white,439.0474113976914,0.08462936840310327,0
white,752.6127673023137,0.8457310070129013,1
white,554.8701972542043,0.30083756059861977,0
white,644.5689876665668,0.5648623942976031,1
white,850.0,0.955496644737713,1
white,549.068700242912,0.2847131032530434,0
white,594.2852201899194,0.4223939400111934,0
white,850.0,0.9535974203912478,1
white,538.6865759455343,0.25862487217782304,0
white,472.1975865226663,0.12644604238849033,0
white,566.8216113935825,0.3352452416442628,0
white,512.3827601858876,0.19669249194744984,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,767.2374984275476,0.8694948792520054,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,520.1966963309626,0.21352578793648597,0
white,850.0,0.9525741268224334,1
white,647.7894269198987,0.6075898231149016,1
white,839.7566235380488,0.9460083324552443,1
white,850.0,0.955496644737713,1
white,557.5828511192033,0.30950901069854414,0
white,495.6054636562787,0.16284501034487775,0
white,534.6136450094763,0.24710415622910048,0
white,597.748206866424,0.4338226564696975,0
white,845.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,382.5986690969094,0.04171074154225825,0
white,653.6186967655908,0.6259581805766712,1
white,595.162538229056,0.426176307037572,0
white,528.057891681549,0.23217766921990862,0
white,515.0413165324544,0.20241046766343385,0
