group,credit_score,repay_prob,loan_granted
white,581.8898201919254,0.3832821300024585,0
white,850.0,0.955496644737713,1
white,801.2044924480592,0.9128859863741747,1
white,679.1227965831329,0.6729674570547958,1
white,520.7743995840373,0.2155758752169634,0
white,513.2501421262704,0.1973321501106121,0
white,450.656725151988,0.09722805853284121,0
white,845.0,0.9494698377645865,1
white,741.4531064467328,0.8253045194891474,1
white,812.4763498290781,0.9241197108235254,1
white,410.518071546113,0.059116087865560385,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,536.8989185330032,0.25406988859725865,0
white,528.6217012064562,0.23420355389089273,0
white,517.3542108816087,0.2063699063588978,0
white,564.7359972598111,0.32981476178862884,0
white,624.8436670756042,0.5227349986566299,0
white,597.5108260698255,0.4313190931860034,0
white,553.3699466576857,0.2979539781427651,0
white,689.3963718603493,0.7294732323981414,1
white,500.0869116710084,0.17123127246534356,0
white,551.5391119325824,0.29241618055859403,0
white,584.4952599098281,0.39122392856937366,0
white,605.7457116873727,0.4604237326991682,0
white,850.0,0.955496644737713,1
white,528.8650007459642,0.2310046802281749,0
white,621.5728577275213,0.5101256643309968,0
white,755.1279322501636,0.850055841701062,1
white,444.1193472604398,0.08970634171117979,0
white,731.072021815246,0.8044422777327205,1
white,515.546335717632,0.20348688022906009,0
white,469.4478872202443,0.12105725765900088,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,562.8164441929946,0.32651840459695736,0
white,496.92569489086833,0.1653488446606404,0
white,779.3056333363577,0.899415033203065,1
white,595.726746688371,0.42792739348283687,0
white,506.3670835422784,0.18523057658936407,0
white,620.7981643789758,0.5093209939779518,0
white,434.85046377591965,0.08070855887100828,0
white,850.0,0.9525741268224334,1
white,556.8809582231195,0.3055201920370312,0
white,774.1754673232323,0.8796379619076325,1
white,568.5943645573361,0.33916900176168574,0
white,621.4050460589357,0.5116910167872507,0
white,707.7627119014003,0.7509158540483757,1
white,520.7663548960979,0.21481405483824248,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,815.6295538233489,0.9270157833581519,1
white,850.0,0.955496644737713,1
white,484.7592943805173,0.14553472293462014,0
white,524.2661008427478,0.2243658676618838,0
white,444.11881376196817,0.08947999253620978,0
white,566.7976009517695,0.3349703915254217,0
white,582.3519315692189,0.38085311846215836,0
white,560.7878158201922,0.31915351202403835,0
white,850.0,0.955496644737713,1
white,579.7017885894714,0.37539302052173146,0
white,556.1936004288373,0.30562954987319035,0
white,694.003152886665,0.7414225362663069,1
white,506.6427107643674,0.18322578857420668,0
white,850.0,0.955496644737713,1
white,468.55804420983657,0.11996373036117744,0
white,850.0,0.955496644737713,1
white,834.7235648301454,0.942476325015421,1
white,534.465922800806,0.24874614531105937,0
white,378.37040570096605,0.039253365673281033,0
white,850.0,0.9525741268224334,1
white,830.051473989,0.9390044697941602,1
white,848.8075263521504,0.9518506430246126,1
white,850.0,0.955496644737713,1
white,462.25761772492064,0.11155141497336064,0
white,572.2355217245712,0.35090566398652967,0
white,492.3992474182979,0.15917021493665937,0
white,850.0,0.955496644737713,1
white,688.8623759585272,0.7280658744398203,1
white,564.4360467701156,0.33012886302901406,0
white,463.57125019633867,0.11395070415748901,0
white,560.7833287210381,0.31918802125244133,0
white,578.3577513134298,0.37016292334359885,0
white,837.2016970127909,0.9442417035193036,1
white,719.6104852442522,0.779279595799687,1
white,850.0,0.955496644737713,1
white,608.8477137249853,0.4652766770700201,0
white,493.094862870999,0.1583355706176308,0
white,827.5459205831872,0.937062763191342,1
white,849.3864030055363,0.9522031518023484,1
white,682.3299641971234,0.6823081547255657,1
white,845.0,0.955496644737713,1
white,622.3721136743144,0.5166787656632571,0
white,624.7265912037602,0.5233065700826363,0
white,594.2220875526765,0.4223728081666428,0
white,419.7131188879157,0.06578723694702414,0
white,501.4812701697404,0.17405569685959255,0
white,433.3807299671924,0.078843298868931,0
white,752.6127673023137,0.8457310070129013,1
white,551.1780918454888,0.2901003023197808,0
white,623.8613290950408,0.517420821799053,0
white,850.0,0.955496644737713,1
white,555.2338454997331,0.3012333589020633,0
white,591.6118633042453,0.4137862305219465,0
white,850.0,0.9535974203912478,1
white,542.454756597627,0.26705265734659284,0
white,469.7536245943595,0.12189266218146519,0
white,565.3440349492693,0.3292423834502376,0
white,514.5638883172091,0.20047880654857775,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,767.2374984275476,0.8694948792520054,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,522.272286960006,0.21890300512480043,0
white,850.0,0.9525741268224334,1
white,628.788494254813,0.5364362834073361,0
white,839.7566235380488,0.9460083324552443,1
white,850.0,0.955496644737713,1
white,560.089562772178,0.31675392223964033,0
white,490.04482716272,0.1533623543061724,0
white,533.9637121698169,0.24663782380107263,0
white,594.8854241657941,0.4222121879841299,0
white,845.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,382.24435016902936,0.04177607382838861,0
white,630.5207844761502,0.5390726804675867,0
white,592.5004478615432,0.415671177656359,0
white,535.0069402385502,0.24614807212441941,0
white,504.3593260557163,0.181768688137638,0
white,574.2636154331257,0.3574193146443429,0
white,850.0,0.955496644737713,1
white,570.1957103546432,0.34528505652927294,0
white,626.1876367079246,0.5272858293300694,0
white,805.5018425276364,0.9173361224858684,1
white,585.5259670418798,0.3907342444324347,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,550.1033420683083,0.28897161146099065,0
white,612.1032056308987,0.47946182333378273,0
white,566.0115215649264,0.33350267102329756,0
white,559.7316237211028,0.31668022881921953,0
white,441.0374976171977,0.08744519569138334,0
white,733.4366503877221,0.8290848600465509,1
white,613.8055730555748,0.4860026943590052,0
white,447.3049055128716,0.09340019348068349,0
white,553.4328029693946,0.2940263923922393,0
white,845.0,0.955496644737713,1
white,552.4424717934812,0.29147452171157384,0
white,514.3299770100283,0.2023859236729823,0
white,620.0097114365446,0.506884020327652,0
white,850.0,0.9525741268224334,1
white,551.084088261477,0.28968802670871086,0
white,780.5550310187474,0.8883569674116053,1
white,850.0,0.955496644737713,1
white,552.4678796929238,0.29593421514854673,0
white,811.0280194673707,0.9227544312821536,1
white,590.254882888874,0.4106416849638765,0
white,760.2517861537798,0.8585571074449387,1
white,736.3053151571926,0.8151866741346521,1
white,623.120106615423,0.5146518848056725,0
white,479.63119197889944,0.13559933120762838,0
white,850.0,0.955496644737713,1
white,579.1103143287104,0.37389852092166564,0
white,521.6687746515001,0.21606306674109724,0
white,446.0543956942977,0.09120313762367445,0
white,701.7587094361254,0.7356439674640249,1
white,788.6727695228466,0.898649073670878,1
white,410.21057470351684,0.05966481112298802,0
white,621.6602309667028,0.5142927371774726,0
white,543.1359485515583,0.26898711334619263,0
white,760.2892513355689,0.8586177586045097,1
white,520.3945037824916,0.213261843556766,0
white,804.3522279520504,0.9161663165566785,1
white,591.4039333577421,0.4106545129699481,0
white,850.0,0.955496644737713,1
white,496.7229638688014,0.16605755047051274,0
white,572.9924189355922,0.35636594095088775,0
white,488.09115521058897,0.15009544408337325,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,549.2078093362578,0.2855946475433273,0
white,799.0131995395767,0.9105342784449317,1
white,850.0,0.955496644737713,1
white,678.3974391220295,0.670835396290664,1
white,619.0009368123489,0.503724622413149,0
white,543.4450196030084,0.2695278471201695,0
white,483.2698367250707,0.14241401092573197,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,711.8047091638484,0.7608592547601761,1
white,575.0520871752933,0.36003193263593214,0
white,576.1278599982328,0.3623532225787954,0
white,778.133964932097,0.8851150251221875,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,813.2915726686978,0.924878411586597,1
white,787.7240206287729,0.8974911026295883,1
white,484.7234949436291,0.14402825444567413,0
white,512.9934239613174,0.19904789238343615,0
white,850.0,0.955496644737713,1
white,736.6839605097603,0.8159460735832519,1
white,380.91944717785884,0.040600813882063144,0
white,487.9644616508491,0.15025670983980388,0
white,727.0920996695438,0.8167619162622717,1
white,363.1322222066168,0.03219878383302404,0
white,514.5098374872551,0.20007445125268944,0
white,628.8050405776517,0.5385211276995384,0
white,815.6790972956562,0.9270604639332071,1
white,671.0379221036515,0.6488160229241511,1
white,528.1061096857029,0.23131884691129032,0
white,781.342165518421,0.8893936273793072,1
white,543.0976939385581,0.27239916838059214,0
white,573.3096026458967,0.35482255668635915,0
white,836.6244483242419,0.9438350919917272,1
white,731.7980380301447,0.8059606334187465,1
white,850.0,0.955496644737713,1
white,768.2269676729067,0.8709846430959953,1
white,678.9880945173841,0.7012326616150831,1
white,478.41077760089263,0.13457477203291698,0
white,575.9112121016701,0.36387888322814343,0
white,562.9645823592477,0.3242842583499479,0
white,547.7808564065698,0.28049488539385736,0
white,850.0,0.955496644737713,1
white,583.0057086944281,0.38694648933647224,0
white,850.0,0.955496644737713,1
white,770.2492207570052,0.8739843404216135,1
white,850.0,0.955496644737713,1
white,623.9834919126124,0.5225282049130121,0
white,744.8877272383695,0.8318090589080726,1
white,621.7128669098328,0.5131623504531673,0
white,540.0473674799514,0.2609415962390819,0
white,809.7727006327098,0.9306662767716661,1
white,559.2193964441892,0.3125636389961494,0
white,424.03424132106375,0.07095731063730693,0
white,706.8665198574889,0.7486741613522626,1
white,529.0886083870215,0.23474746646861963,0
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,588.3157337613769,0.4067754595607421,0
white,399.99457802490446,0.05194612061576699,0
white,850.0,0.955496644737713,1
white,590.8278394941245,0.40861699730965934,0
white,845.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,850.0,0.955496644737713,1
white,561.8103844562204,0.32177629495282434,0
white,587.9707204289526,0.4009568753221809,0
white,850.0,0.955496644737713,1
white,555.1514308259339,0.3007687164637745,0
white,519.2874395899692,0.2105816550019055,0
